Vuln ID|Summary|Published Date|CVSS Severity|Link
CVE-2022-30131|Windows Container Isolation FS Filter Driver Elevation of Privilege Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.8 HIGH      V2.0: 7.2 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30131&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30131
CVE-2022-30132|Windows Container Manager Service Elevation of Privilege Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.8 HIGH      V2.0: 7.2 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30132&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30132
CVE-2022-30133|Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability|August 09, 2022; 4:15:09 PM -0400|V3.1: 9.8 CRITICALV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30133&vector=AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30133
CVE-2022-30134|Microsoft Exchange Server Information Disclosure Vulnerability|August 09, 2022; 4:15:09 PM -0400|V3.1: 6.5 MEDIUMV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30134&vector=AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30134
CVE-2022-30135|Windows Media Center Elevation of Privilege Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.8 HIGH      V2.0: 7.2 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30135&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30135
CVE-2022-30136|Windows Network File System Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 9.8 CRITICAL      V2.0: 10.0 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30136&vector=AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30136
CVE-2022-30137|"<p><strong>Executive Summary</strong></p>
<p>An Elevation of Privilege (EOP) vulnerability has been identified within Service Fabric clusters that run Docker containers.  Exploitation of this EOP vulnerability requires an attacker to gain remote code execution within a container.  All Service Fabric and Docker versions are impacted.</p>"|June 15, 2022; 6:15:13 PM -0400|V3.1: 6.7 MEDIUM      V2.0: 4.6 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30137&vector=AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30137
CVE-2022-30138|Windows Print Spooler Elevation of Privilege Vulnerability|May 18, 2022; 7:15:07 PM -0400|V3.1: 7.8 HIGH      V2.0: 7.2 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30138&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30138
CVE-2022-30139|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 6.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30139&vector=AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-30139
CVE-2022-3014|A vulnerability classified as problematic was found in SourceCodester Simple Task Managing System. This vulnerability affects unknown code. The manipulation of the argument student_add leads to cross site scripting. The attack can be initiated remotely. The identifier of this vulnerability is VDB-207424.|August 27, 2022; 5:15:08 AM -0400|V3.1: 6.1 MEDIUMV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3014&vector=AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3014
CVE-2022-30140|Windows iSCSI Discovery Service Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 5.1 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30140&vector=AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30140
CVE-2022-30141|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 8.1 HIGH      V2.0: 9.3 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30141&vector=AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30141
CVE-2022-30142|Windows File History Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 7.6 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30142&vector=AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30142
CVE-2022-30143|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 5.1 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30143&vector=AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30143
CVE-2022-30144|Windows Bluetooth Service Remote Code Execution Vulnerability|August 09, 2022; 4:15:09 PM -0400|V3.1: 7.5 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30144&vector=AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30144
CVE-2022-30145|Windows Encrypting File System (EFS) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 6.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30145&vector=AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-30145
CVE-2022-30146|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 5.1 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30146&vector=AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30146
CVE-2022-30147|Windows Installer Elevation of Privilege Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.8 HIGH      V2.0: 7.2 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30147&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30147
CVE-2022-30148|Windows Desired State Configuration (DSC) Information Disclosure Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 2.1 LOW (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30148&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30148
CVE-2022-30149|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:13 PM -0400|V3.1: 7.5 HIGH      V2.0: 5.1 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30149&vector=AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30149
CVE-2022-3015|A vulnerability, which was classified as problematic, has been found in oretnom23 Fast Food Ordering System. This issue affects some unknown processing of the file admin/?page=reports. The manipulation of the argument date leads to cross site scripting. The attack may be initiated remotely. The identifier VDB-207425 was assigned to this vulnerability.|August 27, 2022; 5:15:08 AM -0400|V3.1: 6.1 MEDIUMV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3015&vector=AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3015
CVE-2022-30150|Windows Defender Remote Credential Guard Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.5 HIGH      V2.0: 6.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30150&vector=AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-30150
CVE-2022-30151|Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.0 HIGH      V2.0: 4.4 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30151&vector=AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30151
CVE-2022-30152|Windows Network Address Translation (NAT) Denial of Service Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.5 HIGH      V2.0: 5.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30152&vector=AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30152
CVE-2022-30153|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30153&vector=AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30153
CVE-2022-30154|Microsoft File Server Shadow Copy Agent Service (RVSS) Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 5.3 MEDIUM      V2.0: 2.1 LOW (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30154&vector=AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30154
CVE-2022-30155|Windows Kernel Denial of Service Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 7.1 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30155&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30155
CVE-2022-30157|Microsoft SharePoint Server Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.8 HIGH      V2.0: 6.5 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30157&vector=AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30157
CVE-2022-30158|Microsoft SharePoint Server Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.8 HIGH      V2.0: 6.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30158&vector=AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30158
CVE-2022-30159|Microsoft Office Information Disclosure Vulnerability. This CVE ID is unique from CVE-2022-30171, CVE-2022-30172.|June 15, 2022; 6:15:14 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 4.3 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30159&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30159
CVE-2022-3016|Use After Free in GitHub repository vim/vim prior to 9.0.0286.|August 28, 2022; 8:15:08 AM -0400|V3.1: 7.8 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3016&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3016
CVE-2022-30160|Windows Advanced Local Procedure Call (ALPC) Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.8 HIGH      V2.0: 4.6 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30160&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30160
CVE-2022-30161|Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30161&vector=AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30161
CVE-2022-30162|Windows Kernel Information Disclosure Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 2.1 LOW (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30162&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30162
CVE-2022-30163|Windows Hyper-V Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.5 HIGH      V2.0: 6.0 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30163&vector=AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30163
CVE-2022-30164|Kerberos AppContainer Security Feature Bypass Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.8 HIGH      V2.0: 4.6 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30164&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30164
CVE-2022-30165|Windows Kerberos Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 8.8 HIGH      V2.0: 6.5 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30165&vector=AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30165
CVE-2022-30166|Local Security Authority Subsystem Service Elevation of Privilege Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.8 HIGH      V2.0: 4.6 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30166&vector=AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30166
CVE-2022-30167|AV1 Video Extension Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30167&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30167
CVE-2022-30168|Microsoft Photos App Remote Code Execution Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30168&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30168
CVE-2022-3017|Cross-Site Request Forgery (CSRF) in GitHub repository froxlor/froxlor prior to 0.10.38.|August 28, 2022; 10:15:08 AM -0400|V3.1: 6.5 MEDIUMV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3017&vector=AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3017
CVE-2022-30170|Windows Credential Roaming Service Elevation of Privilege Vulnerability|September 13, 2022; 3:15:09 PM -0400|V3.1: 7.3 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30170&vector=AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30170
CVE-2022-30171|Microsoft Office Information Disclosure Vulnerability|June 15, 2022; 6:15:14 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 4.3 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30171&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30171
CVE-2022-30172|Microsoft Office Information Disclosure Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 4.3 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30172&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30172
CVE-2022-30173|Microsoft Excel Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30173&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30173
CVE-2022-30174|Microsoft Office Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30174&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30174
CVE-2022-30175|Azure RTOS GUIX Studio Remote Code Execution Vulnerability|August 09, 2022; 4:15:09 PM -0400|V3.1: 7.8 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30175&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30175
CVE-2022-30176|Azure RTOS GUIX Studio Remote Code Execution Vulnerability|August 09, 2022; 4:15:09 PM -0400|V3.1: 7.8 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30176&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30176
CVE-2022-30177|Azure RTOS GUIX Studio Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30177&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30177
CVE-2022-30178|Azure RTOS GUIX Studio Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30178&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30178
CVE-2022-30179|Azure RTOS GUIX Studio Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30179&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30179
CVE-2022-3018|An information disclosure vulnerability in GitLab CE/EE affecting all versions starting from 9.3 before 15.2.5, all versions starting from 15.3 before 15.3.4, all versions starting from 15.4 before 15.4.1 allows a project maintainer to access the DataDog integration API key from webhook logs.|October 28, 2022; 11:15:15 AM -0400|V3.1: 4.9 MEDIUMV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3018&vector=AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3018
CVE-2022-30180|Azure RTOS GUIX Studio Information Disclosure Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30180&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30180
CVE-2022-30181|Azure Site Recovery Elevation of Privilege Vulnerability|July 12, 2022; 7:15:10 PM -0400|V3.1: 6.5 MEDIUM      V2.0: 5.5 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30181&vector=AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30181
CVE-2022-30184|.NET and Visual Studio Information Disclosure Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 5.5 MEDIUM      V2.0: 4.3 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30184&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30184
CVE-2022-30187|Azure Storage Library Information Disclosure Vulnerability|July 12, 2022; 7:15:10 PM -0400|V3.1: 4.7 MEDIUM      V2.0: 1.9 LOW (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30187&vector=AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30187
CVE-2022-30188|HEVC Video Extensions Remote Code Execution Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 7.8 HIGH      V2.0: 6.8 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30188&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30188
CVE-2022-30189|Windows Autopilot Device Management and Enrollment Client Spoofing Vulnerability|June 15, 2022; 6:15:15 PM -0400|V3.1: 6.5 MEDIUM      V2.0: 4.3 MEDIUM (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30189&vector=AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30189
CVE-2022-3019|The forgot password token basically just makes us capable of taking over the account of whoever comment in an app that we can see (bruteforcing comment id's might also be an option but I wouldn't count on it, since it would take a long time to find a valid one).|August 29, 2022; 2:15:09 AM -0400|V3.1: 8.8 HIGHV2.0:(not available)  (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-3019&vector=AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=NIST)|https://nvd.nist.gov/vuln/detail/CVE-2022-3019
CVE-2022-30190|"<p>A remote code execution vulnerability exists when MSDT is called using the URL protocol from a calling application such as Word. An attacker who successfully exploits this vulnerability can run arbitrary code with the privileges of the calling application. The attacker can then install programs, view, change, or delete data, or create new accounts in the context allowed by the user’s rights.</p>
<p>Please see the <a href=""https://aka.ms/CVE-2022-30190-Guidance"">MSRC Blog Entry</a> for important information about steps you can take to protect your system from this vulnerability.</p>"|June 01, 2022; 4:15:07 PM -0400|V3.1: 7.8 HIGH      V2.0: 9.3 HIGH (https://nvd.nist.gov/vuln-metrics/cvss/v3-calculator?name=CVE-2022-30190&vector=AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H&version=3.1&source=Microsoft%20Corporation)|https://nvd.nist.gov/vuln/detail/CVE-2022-30190
