Vuln ID|Summary|Published Date|CVSS Severity|Link
CVE-2024-36912|In the Linux kernel, the following vulnerability has been resolved:Drivers: hv: vmbus: Track decrypted status in vmbus_gpadlIn CoCo VMs it is possible for the untrusted host to causeset_memory_encrypted() or set_memory_decrypted() to fail such that anerror is returned and the resulting memory is shared. Callers need totake care to handle these errors to avoid returning decrypted (shared)memory to the page allocator, which could lead to functional or securityissues.In order to make sure callers of vmbus_establish_gpadl() andvmbus_teardown_gpadl() don't return decrypted/shared pages toallocators, add a field in struct vmbus_gpadl to keep track of thedecryption status of the buffers. This will allow the callers toknow if they should free or leak the pages.|May 30, 2024; 12:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36912
CVE-2024-36913|In the Linux kernel, the following vulnerability has been resolved:Drivers: hv: vmbus: Leak pages if set_memory_encrypted() failsIn CoCo VMs it is possible for the untrusted host to causeset_memory_encrypted() or set_memory_decrypted() to fail such that anerror is returned and the resulting memory is shared. Callers need totake care to handle these errors to avoid returning decrypted (shared)memory to the page allocator, which could lead to functional or securityissues.VMBus code could free decrypted pages if set_memory_encrypted()/decrypted()fails. Leak the pages if this happens.|May 30, 2024; 12:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36913
CVE-2024-36914|"In the Linux kernel, the following vulnerability has been resolved:drm/amd/display: Skip on writeback when it's not applicable[WHY]dynamic memory safety error detector (KASAN) catches and generates errormessages ""BUG: KASAN: slab-out-of-bounds"" as writeback connector does notsupport certain features which are not initialized.[HOW]Skip them when connector type is DRM_MODE_CONNECTOR_WRITEBACK."|May 30, 2024; 12:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36914
CVE-2024-36915|In the Linux kernel, the following vulnerability has been resolved:nfc: llcp: fix nfc_llcp_setsockopt() unsafe copiessyzbot reported unsafe calls to copy_from_sockptr() [1]Use copy_safe_from_sockptr() instead.[1]BUG: KASAN: slab-out-of-bounds in copy_from_sockptr_offset include/linux/sockptr.h:49 [inline] BUG: KASAN: slab-out-of-bounds in copy_from_sockptr include/linux/sockptr.h:55 [inline] BUG: KASAN: slab-out-of-bounds in nfc_llcp_setsockopt+0x6c2/0x850 net/nfc/llcp_sock.c:255Read of size 4 at addr ffff88801caa1ec3 by task syz-executor459/5078CPU: 0 PID: 5078 Comm: syz-executor459 Not tainted 6.8.0-syzkaller-08951-gfe46a7dd189e #0Hardware name: Google Google Compute Engine/Google Compute Engine, BIOS Google 03/27/2024Call Trace: <TASK>  __dump_stack lib/dump_stack.c:88 [inline]  dump_stack_lvl+0x241/0x360 lib/dump_stack.c:114  print_address_description mm/kasan/report.c:377 [inline]  print_report+0x169/0x550 mm/kasan/report.c:488  kasan_report+0x143/0x180 mm/kasan/report.c:601  copy_from_sockptr_offset include/linux/sockptr.h:49 [inline]  copy_from_sockptr include/linux/sockptr.h:55 [inline]  nfc_llcp_setsockopt+0x6c2/0x850 net/nfc/llcp_sock.c:255  do_sock_setsockopt+0x3b1/0x720 net/socket.c:2311  __sys_setsockopt+0x1ae/0x250 net/socket.c:2334  __do_sys_setsockopt net/socket.c:2343 [inline]  __se_sys_setsockopt net/socket.c:2340 [inline]  __x64_sys_setsockopt+0xb5/0xd0 net/socket.c:2340 do_syscall_64+0xfd/0x240 entry_SYSCALL_64_after_hwframe+0x6d/0x75RIP: 0033:0x7f7fac07fd89Code: 28 00 00 00 75 05 48 83 c4 28 c3 e8 91 18 00 00 90 48 89 f8 48 89 f7 48 89 d6 48 89 ca 4d 89 c2 4d 89 c8 4c 8b 4c 24 08 0f 05 <48> 3d 01 f0 ff ff 73 01 c3 48 c7 c1 b8 ff ff ff f7 d8 64 89 01 48RSP: 002b:00007fff660eb788 EFLAGS: 00000246 ORIG_RAX: 0000000000000036RAX: ffffffffffffffda RBX: 0000000000000003 RCX: 00007f7fac07fd89RDX: 0000000000000000 RSI: 0000000000000118 RDI: 0000000000000004RBP: 0000000000000000 R08: 0000000000000002 R09: 0000000000000000R10: 0000000020000a80 R11: 0000000000000246 R12: 0000000000000000R13: 0000000000000000 R14: 0000000000000000 R15: 0000000000000000|May 30, 2024; 12:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36915
CVE-2024-36916|"In the Linux kernel, the following vulnerability has been resolved:blk-iocost: avoid out of bounds shiftUBSAN catches undefined behavior in blk-iocost, where sometimesiocg->delay is shifted right by a number that is too large,resulting in undefined behavior on some architectures.[  186.556576] ------------[ cut here ]------------UBSAN: shift-out-of-bounds in block/blk-iocost.c:1366:23shift exponent 64 is too large for 64-bit type 'u64' (aka 'unsigned long long')CPU: 16 PID: 0 Comm: swapper/16 Tainted: G S          E    N 6.9.0-0_fbk700_debug_rc2_kbuilder_0_gc85af715cac0 #1Hardware name: Quanta Twin Lakes MP/Twin Lakes Passive MP, BIOS F09_3A23 12/08/2020Call Trace: <IRQ> dump_stack_lvl+0x8f/0xe0 __ubsan_handle_shift_out_of_bounds+0x22c/0x280 iocg_kick_delay+0x30b/0x310 ioc_timer_fn+0x2fb/0x1f80 __run_timer_base+0x1b6/0x250...Avoid that undefined behavior by simply taking the""delay = 0"" branch if the shift is too large.I am not sure what the symptoms of an undefined valuedelay will be, but I suspect it could be more than alittle annoying to debug."|May 30, 2024; 12:15:14 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36916
CVE-2024-36917|In the Linux kernel, the following vulnerability has been resolved:block: fix overflow in blk_ioctl_discard()There is no check for overflow of 'start + len' in blk_ioctl_discard().Hung task occurs if submit an discard ioctl with the following param:  start = 0x80000000000ff000, len = 0x8000000000fff000;Add the overflow validation now.|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36917
CVE-2024-36918|In the Linux kernel, the following vulnerability has been resolved:bpf: Check bloom filter map value sizeThis patch adds a missing check to bloom filter creating, rejectingvalues above KMALLOC_MAX_SIZE. This brings the bloom map in line withmany other map types.The lack of this protection can cause kernel crashes for value sizesthat overflow int's. Such a crash was caught by syzkaller. The nextpatch adds more guard-rails at a lower level.|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36918
CVE-2024-36919|In the Linux kernel, the following vulnerability has been resolved:scsi: bnx2fc: Remove spin_lock_bh while releasing resources after uploadThe session resources are used by FW and driver when session is offloaded,once session is uploaded these resources are not used. The lock is notrequired as these fields won't be used any longer. The offload and uploadcalls are sequential, hence lock is not required.This will suppress following BUG_ON():[  449.843143] ------------[ cut here ]------------[  449.848302] kernel BUG at mm/vmalloc.c:2727![  449.853072] invalid opcode: 0000 [#1] PREEMPT SMP PTI[  449.858712] CPU: 5 PID: 1996 Comm: kworker/u24:2 Not tainted 5.14.0-118.el9.x86_64 #1Rebooting.[  449.867454] Hardware name: Dell Inc. PowerEdge R730/0WCJNT, BIOS 2.3.4 11/08/2016[  449.876966] Workqueue: fc_rport_eq fc_rport_work [libfc][  449.882910] RIP: 0010:vunmap+0x2e/0x30[  449.887098] Code: 00 65 8b 05 14 a2 f0 4a a9 00 ff ff 00 75 1b 55 48 89 fd e8 34 36 79 00 48 85 ed 74 0b 48 89 ef 31 f6 5d e9 14 fc ff ff 5d c3 <0f> 0b 0f 1f 44 00 00 41 57 41 56 49 89 ce 41 55 49 89 fd 41 54 41[  449.908054] RSP: 0018:ffffb83d878b3d68 EFLAGS: 00010206[  449.913887] RAX: 0000000080000201 RBX: ffff8f4355133550 RCX: 000000000d400005[  449.921843] RDX: 0000000000000001 RSI: 0000000000001000 RDI: ffffb83da53f5000[  449.929808] RBP: ffff8f4ac6675800 R08: ffffb83d878b3d30 R09: 00000000000efbdf[  449.937774] R10: 0000000000000003 R11: ffff8f434573e000 R12: 0000000000001000[  449.945736] R13: 0000000000001000 R14: ffffb83da53f5000 R15: ffff8f43d4ea3ae0[  449.953701] FS:  0000000000000000(0000) GS:ffff8f529fc80000(0000) knlGS:0000000000000000[  449.962732] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033[  449.969138] CR2: 00007f8cf993e150 CR3: 0000000efbe10003 CR4: 00000000003706e0[  449.977102] DR0: 0000000000000000 DR1: 0000000000000000 DR2: 0000000000000000[  449.985065] DR3: 0000000000000000 DR6: 00000000fffe0ff0 DR7: 0000000000000400[  449.993028] Call Trace:[  449.995756]  __iommu_dma_free+0x96/0x100[  450.000139]  bnx2fc_free_session_resc+0x67/0x240 [bnx2fc][  450.006171]  bnx2fc_upload_session+0xce/0x100 [bnx2fc][  450.011910]  bnx2fc_rport_event_handler+0x9f/0x240 [bnx2fc][  450.018136]  fc_rport_work+0x103/0x5b0 [libfc][  450.023103]  process_one_work+0x1e8/0x3c0[  450.027581]  worker_thread+0x50/0x3b0[  450.031669]  ? rescuer_thread+0x370/0x370[  450.036143]  kthread+0x149/0x170[  450.039744]  ? set_kthread_struct+0x40/0x40[  450.044411]  ret_from_fork+0x22/0x30[  450.048404] Modules linked in: vfat msdos fat xfs nfs_layout_nfsv41_files rpcsec_gss_krb5 auth_rpcgss nfsv4 dns_resolver dm_service_time qedf qed crc8 bnx2fc libfcoe libfc scsi_transport_fc intel_rapl_msr intel_rapl_common x86_pkg_temp_thermal intel_powerclamp dcdbas rapl intel_cstate intel_uncore mei_me pcspkr mei ipmi_ssif lpc_ich ipmi_si fuse zram ext4 mbcache jbd2 loop nfsv3 nfs_acl nfs lockd grace fscache netfs irdma ice sd_mod t10_pi sg ib_uverbs ib_core 8021q garp mrp stp llc mgag200 i2c_algo_bit drm_kms_helper syscopyarea sysfillrect sysimgblt mxm_wmi fb_sys_fops cec crct10dif_pclmul ahci crc32_pclmul bnx2x drm ghash_clmulni_intel libahci rfkill i40e libata megaraid_sas mdio wmi sunrpc lrw dm_crypt dm_round_robin dm_multipath dm_snapshot dm_bufio dm_mirror dm_region_hash dm_log dm_zero dm_mod linear raid10 raid456 async_raid6_recov async_memcpy async_pq async_xor async_tx raid6_pq libcrc32c crc32c_intel raid1 raid0 iscsi_ibft squashfs be2iscsi bnx2i cnic uio cxgb4i cxgb4 tls[  450.048497]  libcxgbi libcxgb qla4xxx iscsi_boot_sysfs iscsi_tcp libiscsi_tcp libiscsi scsi_transport_iscsi edd ipmi_devintf ipmi_msghandler[  450.159753] ---[ end trace 712de2c57c64abc8 ]---|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36919
CVE-2024-36920|"In the Linux kernel, the following vulnerability has been resolved:scsi: mpi3mr: Avoid memcpy field-spanning write WARNINGWhen the ""storcli2 show"" command is executed for eHBA-9600, mpi3mr driverprints this WARNING message:  memcpy: detected field-spanning write (size 128) of single field ""bsg_reply_buf->reply_buf"" at drivers/scsi/mpi3mr/mpi3mr_app.c:1658 (size 1)  WARNING: CPU: 0 PID: 12760 at drivers/scsi/mpi3mr/mpi3mr_app.c:1658 mpi3mr_bsg_request+0x6b12/0x7f10 [mpi3mr]The cause of the WARN is 128 bytes memcpy to the 1 byte size array ""__u8replay_buf[1]"" in the struct mpi3mr_bsg_in_reply_buf. The array is intendedto be a flexible length array, so the WARN is a false positive.To suppress the WARN, remove the constant number '1' from the arraydeclaration and clarify that it has flexible length. Also, adjust thememory allocation size to match the change."|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36920
CVE-2024-36921|In the Linux kernel, the following vulnerability has been resolved:wifi: iwlwifi: mvm: guard against invalid STA ID on removalGuard against invalid station IDs in iwl_mvm_mld_rm_sta_id as that wouldresult in out-of-bounds array accesses. This prevents issues should thedriver get into a bad state during error handling.|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36921
CVE-2024-36922|In the Linux kernel, the following vulnerability has been resolved:wifi: iwlwifi: read txq->read_ptr under lockIf we read txq->read_ptr without lock, we can read the samevalue twice, then obtain the lock, and reclaim from thereto two different places, but crucially reclaim the sameentry twice, resulting in the WARN_ONCE() a little later.Fix that by reading txq->read_ptr under lock.|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36922
CVE-2024-36923|In the Linux kernel, the following vulnerability has been resolved:fs/9p: fix uninitialized values during inode evictIf an iget fails due to not being able to retrieve informationfrom the server then the inode structure is only partiallyinitialized.  When the inode gets evicted, references touninitialized structures (like fscache cookies) were beingmade.This patch checks for a bad_inode before doing anything otherthan clearing the inode from the cache.  Since the inode isbad, it shouldn't have any state associated with it that needsto be written back (and there really isn't a way to completethose anyways).|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36923
CVE-2024-36924|In the Linux kernel, the following vulnerability has been resolved:scsi: lpfc: Release hbalock before calling lpfc_worker_wake_up()lpfc_worker_wake_up() calls the lpfc_work_done() routine, which takes thehbalock.  Thus, lpfc_worker_wake_up() should not be called while holding thehbalock to avoid potential deadlock.|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36924
CVE-2024-36925|"In the Linux kernel, the following vulnerability has been resolved:swiotlb: initialise restricted pool list_head when SWIOTLB_DYNAMIC=yUsing restricted DMA pools (CONFIG_DMA_RESTRICTED_POOL=y) in conjunctionwith dynamic SWIOTLB (CONFIG_SWIOTLB_DYNAMIC=y) leads to the followingcrash when initialising the restricted pools at boot-time:  | Unable to handle kernel NULL pointer dereference at virtual address 0000000000000008  | Internal error: Oops: 0000000096000005 [#1] PREEMPT SMP  | pc : rmem_swiotlb_device_init+0xfc/0x1ec  | lr : rmem_swiotlb_device_init+0xf0/0x1ec  | Call trace:  |  rmem_swiotlb_device_init+0xfc/0x1ec  |  of_reserved_mem_device_init_by_idx+0x18c/0x238  |  of_dma_configure_id+0x31c/0x33c  |  platform_dma_configure+0x34/0x80faddr2line reveals that the crash is in the list validation code:  include/linux/list.h:83  include/linux/rculist.h:79  include/linux/rculist.h:106  kernel/dma/swiotlb.c:306  kernel/dma/swiotlb.c:1695because add_mem_pool() is trying to list_add_rcu() to a NULL'mem->pools'.Fix the crash by initialising the 'mem->pools' list_head inrmem_swiotlb_device_init() before calling add_mem_pool()."|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36925
CVE-2024-36926|In the Linux kernel, the following vulnerability has been resolved:powerpc/pseries/iommu: LPAR panics during boot up with a frozen PEAt the time of LPAR boot up, partition firmware provides Open Firmwareproperty ibm,dma-window for the PE. This property is provided on the PCIbus the PE is attached to.There are execptions where the partition firmware might not provide thisproperty for the PE at the time of LPAR boot up. One of the scenario iswhere the firmware has frozen the PE due to some error condition. ThisPE is frozen for 24 hours or unless the whole system is reinitialized.Within this time frame, if the LPAR is booted, the frozen PE will bepresented to the LPAR but ibm,dma-window property could be missing.Today, under these circumstances, the LPAR oopses with NULL pointerdereference, when configuring the PCI bus the PE is attached to.  BUG: Kernel NULL pointer dereference on read at 0x000000c8  Faulting instruction address: 0xc0000000001024c0  Oops: Kernel access of bad area, sig: 7 [#1]  LE PAGE_SIZE=64K MMU=Radix SMP NR_CPUS=2048 NUMA pSeries  Modules linked in:  Supported: Yes  CPU: 0 PID: 1 Comm: swapper/0 Not tainted 6.4.0-150600.9-default #1  Hardware name: IBM,9043-MRX POWER10 (raw) 0x800200 0xf000006 of:IBM,FW1060.00 (NM1060_023) hv:phyp pSeries  NIP:  c0000000001024c0 LR: c0000000001024b0 CTR: c000000000102450  REGS: c0000000037db5c0 TRAP: 0300   Not tainted  (6.4.0-150600.9-default)  MSR:  8000000002009033 <SF,VEC,EE,ME,IR,DR,RI,LE>  CR: 28000822  XER: 00000000  CFAR: c00000000010254c DAR: 00000000000000c8 DSISR: 00080000 IRQMASK: 0  ...  NIP [c0000000001024c0] pci_dma_bus_setup_pSeriesLP+0x70/0x2a0  LR [c0000000001024b0] pci_dma_bus_setup_pSeriesLP+0x60/0x2a0  Call Trace:    pci_dma_bus_setup_pSeriesLP+0x60/0x2a0 (unreliable)    pcibios_setup_bus_self+0x1c0/0x370    __of_scan_bus+0x2f8/0x330    pcibios_scan_phb+0x280/0x3d0    pcibios_init+0x88/0x12c    do_one_initcall+0x60/0x320    kernel_init_freeable+0x344/0x3e4    kernel_init+0x34/0x1d0    ret_from_kernel_user_thread+0x14/0x1c|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36926
CVE-2024-36927|In the Linux kernel, the following vulnerability has been resolved:ipv4: Fix uninit-value access in __ip_make_skb()KMSAN reported uninit-value access in __ip_make_skb() [1].  __ip_make_skb()tests HDRINCL to know if the skb has icmphdr. However, HDRINCL can cause arace condition. If calling setsockopt(2) with IP_HDRINCL changes HDRINCLwhile __ip_make_skb() is running, the function will access icmphdr in theskb even if it is not included. This causes the issue reported by KMSAN.Check FLOWI_FLAG_KNOWN_NH on fl4->flowi4_flags instead of testing HDRINCLon the socket.Also, fl4->fl4_icmp_type and fl4->fl4_icmp_code are not initialized. Theseare union in struct flowi4 and are implicitly initialized byflowi4_init_output(), but we should not rely on specific union layout.Initialize these explicitly in raw_sendmsg().[1]BUG: KMSAN: uninit-value in __ip_make_skb+0x2b74/0x2d20 net/ipv4/ip_output.c:1481 __ip_make_skb+0x2b74/0x2d20 net/ipv4/ip_output.c:1481 ip_finish_skb include/net/ip.h:243 [inline] ip_push_pending_frames+0x4c/0x5c0 net/ipv4/ip_output.c:1508 raw_sendmsg+0x2381/0x2690 net/ipv4/raw.c:654 inet_sendmsg+0x27b/0x2a0 net/ipv4/af_inet.c:851 sock_sendmsg_nosec net/socket.c:730 [inline] __sock_sendmsg+0x274/0x3c0 net/socket.c:745 __sys_sendto+0x62c/0x7b0 net/socket.c:2191 __do_sys_sendto net/socket.c:2203 [inline] __se_sys_sendto net/socket.c:2199 [inline] __x64_sys_sendto+0x130/0x200 net/socket.c:2199 do_syscall_64+0xd8/0x1f0 arch/x86/entry/common.c:83 entry_SYSCALL_64_after_hwframe+0x6d/0x75Uninit was created at: slab_post_alloc_hook mm/slub.c:3804 [inline] slab_alloc_node mm/slub.c:3845 [inline] kmem_cache_alloc_node+0x5f6/0xc50 mm/slub.c:3888 kmalloc_reserve+0x13c/0x4a0 net/core/skbuff.c:577 __alloc_skb+0x35a/0x7c0 net/core/skbuff.c:668 alloc_skb include/linux/skbuff.h:1318 [inline] __ip_append_data+0x49ab/0x68c0 net/ipv4/ip_output.c:1128 ip_append_data+0x1e7/0x260 net/ipv4/ip_output.c:1365 raw_sendmsg+0x22b1/0x2690 net/ipv4/raw.c:648 inet_sendmsg+0x27b/0x2a0 net/ipv4/af_inet.c:851 sock_sendmsg_nosec net/socket.c:730 [inline] __sock_sendmsg+0x274/0x3c0 net/socket.c:745 __sys_sendto+0x62c/0x7b0 net/socket.c:2191 __do_sys_sendto net/socket.c:2203 [inline] __se_sys_sendto net/socket.c:2199 [inline] __x64_sys_sendto+0x130/0x200 net/socket.c:2199 do_syscall_64+0xd8/0x1f0 arch/x86/entry/common.c:83 entry_SYSCALL_64_after_hwframe+0x6d/0x75CPU: 1 PID: 15709 Comm: syz-executor.7 Not tainted 6.8.0-11567-gb3603fcb79b1 #25Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-1.fc39 04/01/2014|May 30, 2024; 12:15:15 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36927
CVE-2024-36928|"In the Linux kernel, the following vulnerability has been resolved:s390/qeth: Fix kernel panic after setting hsuidSymptom:When the hsuid attribute is set for the first time on an IQD Layer3device while the corresponding network interface is already UP,the kernel will try to execute a napi function pointer that is NULL.Example:---------------------------------------------------------------------------[ 2057.572696] illegal operation: 0001 ilc:1 [#1] SMP[ 2057.572702] Modules linked in: af_iucv qeth_l3 zfcp scsi_transport_fc sunrpc nft_fib_inet nft_fib_ipv4 nft_fib_ipv6 nft_fib nft_reject_inet nf_reject_ipv4 nf_reject_ipv6nft_reject nft_ct nf_tables_set nft_chain_nat nf_nat nf_conntrack nf_defrag_ipv6 nf_defrag_ipv4 ip_set nf_tables libcrc32c nfnetlink ghash_s390 prng xts aes_s390 des_s390 des_generic sha3_512_s390 sha3_256_s390 sha512_s390 vfio_ccw vfio_mdev mdev vfio_iommu_type1 eadm_sch vfio ext4 mbcache jbd2 qeth_l2 bridge stp llc dasd_eckd_mod qeth dasd_mod qdio ccwgroup pkey zcrypt[ 2057.572739] CPU: 6 PID: 60182 Comm: stress_client Kdump: loaded Not tainted 4.18.0-541.el8.s390x #1[ 2057.572742] Hardware name: IBM 3931 A01 704 (LPAR)[ 2057.572744] Krnl PSW : 0704f00180000000 0000000000000002 (0x2)[ 2057.572748]            R:0 T:1 IO:1 EX:1 Key:0 M:1 W:0 P:0 AS:3 CC:3 PM:0 RI:0 EA:3[ 2057.572751] Krnl GPRS: 0000000000000004 0000000000000000 00000000a3b008d8 0000000000000000[ 2057.572754]            00000000a3b008d8 cb923a29c779abc5 0000000000000000 00000000814cfd80[ 2057.572756]            000000000000012c 0000000000000000 00000000a3b008d8 00000000a3b008d8[ 2057.572758]            00000000bab6d500 00000000814cfd80 0000000091317e46 00000000814cfc68[ 2057.572762] Krnl Code:#0000000000000000: 0000                illegal                         >0000000000000002: 0000                illegal                          0000000000000004: 0000                illegal                          0000000000000006: 0000                illegal                          0000000000000008: 0000                illegal                          000000000000000a: 0000                illegal                          000000000000000c: 0000                illegal                          000000000000000e: 0000                illegal[ 2057.572800] Call Trace:[ 2057.572801] ([<00000000ec639700>] 0xec639700)[ 2057.572803]  [<00000000913183e2>] net_rx_action+0x2ba/0x398[ 2057.572809]  [<0000000091515f76>] __do_softirq+0x11e/0x3a0[ 2057.572813]  [<0000000090ce160c>] do_softirq_own_stack+0x3c/0x58[ 2057.572817] ([<0000000090d2cbd6>] do_softirq.part.1+0x56/0x60)[ 2057.572822]  [<0000000090d2cc60>] __local_bh_enable_ip+0x80/0x98[ 2057.572825]  [<0000000091314706>] __dev_queue_xmit+0x2be/0xd70[ 2057.572827]  [<000003ff803dd6d6>] afiucv_hs_send+0x24e/0x300 [af_iucv][ 2057.572830]  [<000003ff803dd88a>] iucv_send_ctrl+0x102/0x138 [af_iucv][ 2057.572833]  [<000003ff803de72a>] iucv_sock_connect+0x37a/0x468 [af_iucv][ 2057.572835]  [<00000000912e7e90>] __sys_connect+0xa0/0xd8[ 2057.572839]  [<00000000912e9580>] sys_socketcall+0x228/0x348[ 2057.572841]  [<0000000091514e1a>] system_call+0x2a6/0x2c8[ 2057.572843] Last Breaking-Event-Address:[ 2057.572844]  [<0000000091317e44>] __napi_poll+0x4c/0x1d8[ 2057.572846][ 2057.572847] Kernel panic - not syncing: Fatal exception in interrupt-------------------------------------------------------------------------------------------Analysis:There is one napi structure per out_q: card->qdio.out_qs[i].napiThe napi.poll functions are set during qeth_open().Sincecommit 1cfef80d4c2b (""s390/qeth: Don't call dev_close/dev_open (DOWN/UP)"")qeth_set_offline()/qeth_set_online() no longer call dev_close()/dev_open(). So if qeth_free_qdio_queues() clearedcard->qdio.out_qs[i].napi.poll while the network interface was UP and thecard was offline, they are not set again.Reproduction:chzdev -e $devno layer2=0ip link set dev $network_interface upecho 0 > /sys/bus/ccw---truncated---"|May 30, 2024; 12:15:16 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36928
CVE-2024-36929|In the Linux kernel, the following vulnerability has been resolved:net: core: reject skb_copy(_expand) for fraglist GSO skbsSKB_GSO_FRAGLIST skbs must not be linearized, otherwise they becomeinvalid. Return NULL if such an skb is passed to skb_copy orskb_copy_expand, in order to prevent a crash on a potential latercall to skb_gso_segment.|May 30, 2024; 12:15:16 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36929
CVE-2024-36930|In the Linux kernel, the following vulnerability has been resolved:spi: fix null pointer dereference within spi_syncIf spi_sync() is called with the non-empty queue and the same spi_messageis then reused, the complete callback for the message remains set whilethe context is cleared, leading to a null pointer dereference when thecallback is invoked from spi_finalize_current_message().With function inlining disabled, the call stack might look like this:  _raw_spin_lock_irqsave from complete_with_flags+0x18/0x58  complete_with_flags from spi_complete+0x8/0xc  spi_complete from spi_finalize_current_message+0xec/0x184  spi_finalize_current_message from spi_transfer_one_message+0x2a8/0x474  spi_transfer_one_message from __spi_pump_transfer_message+0x104/0x230  __spi_pump_transfer_message from __spi_transfer_message_noqueue+0x30/0xc4  __spi_transfer_message_noqueue from __spi_sync+0x204/0x248  __spi_sync from spi_sync+0x24/0x3c  spi_sync from mcp251xfd_regmap_crc_read+0x124/0x28c [mcp251xfd]  mcp251xfd_regmap_crc_read [mcp251xfd] from _regmap_raw_read+0xf8/0x154  _regmap_raw_read from _regmap_bus_read+0x44/0x70  _regmap_bus_read from _regmap_read+0x60/0xd8  _regmap_read from regmap_read+0x3c/0x5c  regmap_read from mcp251xfd_alloc_can_err_skb+0x1c/0x54 [mcp251xfd]  mcp251xfd_alloc_can_err_skb [mcp251xfd] from mcp251xfd_irq+0x194/0xe70 [mcp251xfd]  mcp251xfd_irq [mcp251xfd] from irq_thread_fn+0x1c/0x78  irq_thread_fn from irq_thread+0x118/0x1f4  irq_thread from kthread+0xd8/0xf4  kthread from ret_from_fork+0x14/0x28Fix this by also setting message->complete to NULL when the transfer iscomplete.|May 30, 2024; 12:15:16 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36930
CVE-2024-36931|In the Linux kernel, the following vulnerability has been resolved:s390/cio: Ensure the copied buf is NUL terminatedCurrently, we allocate a lbuf-sized kernel buffer and copy lbuf fromuserspace to that buffer. Later, we use scanf on this buffer but we don'tensure that the string is terminated inside the buffer, this can lead toOOB read when using scanf. Fix this issue by using memdup_user_nul instead.|May 30, 2024; 12:15:16 PM -0400|"V4.0:(not available)



V3.x:(not available)



V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-36931
